@relation gaussian.txt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute attrb1 numeric
@attribute attrb2 numeric
@attribute class {1,2,3,4}

@data
0.351359,0.209445,4
0.667162,0.363239,2
0.381037,0.330981,4
0.605489,0.779432,3
0.538431,0.280078,4
0.646243,0.705746,3
0.676193,0.656099,3
0.637614,0.352646,2
0.690834,0.72366,3
0.717504,0.723397,3
0.646801,0.299195,2
0.794277,0.353322,2
0.611209,0.672136,3
0.636732,0.72957,3
0.54486,0.232447,4
0.52538,0.393033,4
0.600593,0.311822,2
0.749034,0.737753,3
0.49653,0.305236,4
0.662985,0.739099,3
0.295118,0.32793,4
0.761814,0.278696,2
0.433184,0.345881,4
0.609442,0.272655,2
0.452836,0.155601,4
0.558625,0.362049,4
0.66749,0.333965,2
0.391721,0.38427,4
0.407635,0.381219,4
0.743846,0.761206,3
0.54961,0.269329,2
0.722917,0.44247,2
0.658225,0.672255,3
0.82491,0.577951,3
0.543822,0.398021,4
0.457815,0.451382,4
0.725419,0.250242,2
0.517204,0.371236,4
0.72482,0.39841,2
0.359607,0.223623,4
0.645669,0.512316,2
0.747115,0.454654,3
0.718724,0.549162,3
0.564147,0.236918,4
0.58968,0.26007,4
0.766022,0.327906,2
0.688858,0.617925,3
0.649726,0.583508,3
0.779996,0.494395,3
0.53599,0.329078,4
0.702097,0.27107,2
0.72068,0.512597,2
0.555121,0.596972,3
0.676443,0.602708,3
0.476372,0.201748,4
0.499502,0.536505,4
0.489527,0.365087,2
0.409371,0.304548,4
0.702587,0.616556,3
0.312853,0.275245,4
0.639913,0.464392,3
0.59235,0.15442,4
0.645299,0.349015,2
0.674608,0.563775,3
0.56021,0.358107,2
0.66578,0.422587,2
0.354466,0.373437,4
0.435076,0.284618,4
0.764473,0.696522,3
0.661187,0.219341,2
0.647969,0.24819,2
0.712076,0.52468,2
0.606178,0.690517,3
0.580691,0.646122,3
0.263682,0.33512,4
0.368497,0.355301,4
0.648798,0.700608,3
0.498266,0.595967,3
0.488855,0.584913,3
0.597314,0.318736,2
0.464531,0.359901,4
0.774651,0.771883,3
0.64677,0.320997,2
0.462576,0.300738,4
0.584179,0.498684,4
0.840344,0.864878,3
0.706607,0.100106,2
0.660691,0.283164,2
0.67114,0.337524,2
0.779891,0.335042,2
0.770386,0.332362,2
0.83101,0.424561,2
0.663304,0.585392,3
0.732099,0.745631,3
0.557035,0.346778,4
0.249187,0.323264,4
0.605078,0.330059,2
0.781601,0.710268,3
0.767727,0.397022,2
0.536194,0.25748,2
0.393812,0.238056,4
0.654038,0.38497,2
0.649669,0.716973,3
0.693426,0.611286,3
0.592423,0.397662,2
0.391153,0.457573,4
0.696789,0.266847,2
0.56959,0.614079,3
0.677064,0.74578,3
0.832105,0.701248,3
0.594076,0.439186,2
0.676657,0.332428,2
0.670337,0.655519,3
0.783145,0.525104,3
0.422557,0.206462,4
0.611726,0.194917,4
0.65786,0.866493,3
0.767283,0.31041,2
0.599498,0.277871,2
0.733407,0.374981,2
0.454358,0.435059,4
0.623306,0.417054,2
0.718537,0.550621,2
0.680098,0.756619,3
0.756568,0.321273,2
0.399777,0.428395,4
0.657605,0.338864,2
0.603174,0.510498,3
0.739581,0.566036,3
0.396236,0.324473,4
0.689989,0.302921,2
0.731186,0.264412,2
0.684197,0.646068,3
0.702863,0.861229,3
0.312925,0.307689,4
0.427026,0.288763,4
0.460031,0.310775,4
0.80749,0.314143,2
0.743804,0.639255,3
0.444842,0.256337,4
0.632415,0.260285,2
0.689463,0.573435,3
0.682043,0.40298,2
0.806389,0.535877,3
0.82637,0.783224,3
0.383931,0.493707,4
0.680531,0.201959,2
0.354159,0.311702,4
0.682528,0.547553,3
0.652688,0.300343,2
0.758002,0.278942,2
0.715367,0.177261,2
0.759801,0.677722,3
0.850824,0.568889,3
0.501598,0.336747,4
0.49787,0.298579,4
0.469808,0.249203,4
0.322205,0.334121,4
0.662954,0.623261,3
0.691533,0.70489,3
0.628854,0.615192,3
0.311211,0.312755,4
0.756318,0.393302,2
0.493563,0.452997,4
0.61719,0.710352,3
0.774177,0.506759,2
0.26045,0.388882,4
0.663658,0.594801,3
0.533446,0.680797,3
0.639845,0.620767,3
0.714225,0.400288,2
0.697081,0.277368,2
0.724809,0.609563,3
0.622096,0.647109,3
0.41361,0.326351,4
0.360718,0.380573,4
0.405351,0.396358,4
0.651989,0.307988,2
0.796566,0.486129,2
0.855048,0.274677,2
0.741797,0.346443,2
0.680604,0.672734,3
0.232758,0.26394,4
0.615255,0.317887,2
0.442449,0.291503,4
0.504659,0.484622,4
0.48009,0.492972,4
0.616663,0.284474,2
0.747621,0.436775,2
0.403943,0.385801,4
0.914645,0.280969,2
0.704725,0.342118,2
0.644387,0.67707,3
0.612502,0.759753,3
0.293028,0.252396,4
0.41446,0.279282,4
0.694281,0.280449,2
0.772727,0.227378,2
0.420654,0.253562,4
0.761777,0.740486,3
0.560559,0.678769,3
0.67259,0.536726,3
0.457784,0.309118,4
0.759629,0.587952,3
0.401727,0.317235,4
0.627196,0.630181,3
0.721394,0.06521,2
0.51041,0.388553,4
0.68135,0.140888,2
0.49859,0.299392,4
