@relation 'generators.SEAGenerator -weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
0.809673,0.496833,0.145718,groupB
0.331902,0.028895,0.70994,groupA
0.913825,0.546069,0.41402,groupB
0.575637,0.932139,0.50583,groupB
0.620974,0.053481,0.420895,groupB
0.980857,0.63445,0.463682,groupA
0.874403,0.38821,0.130802,groupB
0.188647,0.668521,0.573268,groupB
0.079522,0.463747,0.617836,groupA
0.083802,0.323892,0.924322,groupA
0.028953,0.98701,0.27844,groupA
0.774579,0.293159,0.930655,groupB
0.179437,0.353645,0.689784,groupA
0.064744,0.357031,0.676886,groupA
0.284173,0.384376,0.706643,groupA
0.762967,0.83505,0.1402,groupB
0.474364,0.67771,0.25141,groupB
0.404825,0.072632,0.06485,groupA
0.774938,0.640409,0.33025,groupB
0.129182,0.31214,0.750287,groupA
0.326931,0.111666,0.869751,groupB
0.512131,0.575052,0.474228,groupB
0.312005,0.620246,0.541548,groupB
0.948399,0.720255,0.655723,groupB
0.814247,0.184491,0.788569,groupB
0.977249,0.908941,0.171476,groupB
0.878245,0.7418,0.108595,groupA
0.493503,0.831812,0.193368,groupB
0.133028,0.426797,0.182048,groupA
0.325248,0.39728,0.562465,groupA
0.857054,0.003975,0.277663,groupB
0.307889,0.902342,0.590943,groupB
0.504566,0.134096,0.754075,groupA
0.489399,0.079427,0.294553,groupA
0.173234,0.538678,0.552683,groupA
0.034761,0.254998,0.283133,groupB
0.960037,0.334473,0.764241,groupB
0.489603,0.462612,0.155423,groupB
0.821637,0.116438,0.570185,groupB
0.531513,0.951533,0.075475,groupB
0.687918,0.417946,0.888052,groupA
0.414772,0.841495,0.572588,groupB
0.165431,0.002579,0.129087,groupA
0.73272,0.62474,0.48599,groupB
0.581365,0.750664,0.021065,groupB
0.225001,0.60488,0.03312,groupB
0.884325,0.844638,0.211169,groupB
0.510378,0.562821,0.755516,groupB
0.274378,0.750357,0.587173,groupB
0.041044,0.457582,0.489333,groupB
0.94376,0.737774,0.343306,groupB
0.178265,0.278713,0.76674,groupA
0.883253,0.0627,0.760893,groupB
0.1378,0.667738,0.848872,groupB
0.520752,0.64618,0.937412,groupB
0.427339,0.81246,0.342944,groupB
0.252813,0.033214,0.481596,groupA
0.45573,0.994629,0.762697,groupB
0.449791,0.150435,0.995267,groupA
0.094449,0.597088,0.362411,groupA
0.174768,0.928914,0.216738,groupB
0.972971,0.15527,0.887041,groupB
0.618774,0.288773,0.409575,groupA
0.853354,0.828496,0.681344,groupB
0.517951,0.809714,0.184379,groupB
0.109315,0.709242,0.622478,groupB
0.437237,0.58999,0.819022,groupB
0.377418,0.335852,0.729257,groupA
0.762568,0.483,0.51393,groupB
0.564396,0.343112,0.514257,groupB
0.280973,0.350398,0.802898,groupB
0.824172,0.12891,0.65276,groupB
0.12549,0.170384,0.506309,groupB
0.711479,0.353552,0.259508,groupB
0.873192,0.658856,0.017735,groupB
0.300874,0.238235,0.226552,groupA
0.418741,0.876106,0.443074,groupB
0.200276,0.881086,0.824539,groupA
0.249065,0.553445,0.489908,groupB
0.826212,0.560144,0.222258,groupB
0.40769,0.632458,0.026452,groupB
0.567399,0.248252,0.970838,groupB
0.04637,0.225396,0.670837,groupA
0.840411,0.028348,0.181952,groupB
0.689338,0.908189,0.547019,groupB
0.956485,0.795925,0.457266,groupB
0.818589,0.135224,0.437378,groupB
0.542854,0.168089,0.353154,groupA
0.745883,0.254287,0.85272,groupB
0.033769,0.457851,0.987871,groupA
0.253528,0.847309,0.049761,groupB
0.856256,0.52763,0.028387,groupB
0.650409,0.425337,0.516438,groupB
0.6073,0.146138,0.263661,groupA
0.141112,0.931126,0.167572,groupB
0.104557,0.454295,0.434119,groupA
0.004989,0.594191,0.69046,groupA
0.562955,0.855926,0.15597,groupB
0.634896,0.334705,0.533793,groupB
0.124512,0.485187,0.221644,groupA
0.72492,0.168154,0.723728,groupB
0.497303,0.394771,0.410844,groupB
0.433322,0.662826,0.461721,groupA
0.44613,0.302889,0.235651,groupA
0.686471,0.051562,0.970342,groupA
0.813143,0.29119,0.531835,groupB
0.524652,0.048076,0.060836,groupA
0.926097,0.786447,0.631183,groupB
0.521352,0.864589,0.400444,groupB
0.250457,0.847903,0.647994,groupB
0.827309,0.088254,0.400735,groupB
0.203687,0.42375,0.257315,groupA
0.751252,0.661577,0.756587,groupB
0.530093,0.457402,0.583761,groupB
0.569065,0.230605,0.893433,groupA
0.091055,0.992141,0.051991,groupB
0.347913,0.560392,0.485014,groupB
0.405572,0.258809,0.810813,groupA
0.407291,0.170725,0.852417,groupA
0.382053,0.428278,0.641029,groupB
0.804689,0.532125,0.47745,groupB
0.351717,0.428723,0.018059,groupA
0.846761,0.229664,0.910244,groupB
0.054241,0.670843,0.407967,groupB
0.091986,0.475295,0.530511,groupA
0.997038,0.916331,0.211887,groupA
0.380265,0.276386,0.119197,groupA
0.789186,0.649863,0.607995,groupB
0.917084,0.832297,0.178498,groupB
0.352193,0.154103,0.308537,groupA
0.300901,0.856116,0.665934,groupB
0.602357,0.714291,0.107746,groupB
0.5346,0.058109,0.271653,groupA
0.749651,0.223472,0.354938,groupA
0.325377,0.600748,0.162699,groupB
0.970371,0.531305,0.627905,groupB
0.781172,0.546491,0.005549,groupB
0.026104,0.499411,0.781286,groupA
0.961977,0.368816,0.080667,groupB
0.589056,0.771133,0.876731,groupA
0.893088,0.39878,0.500923,groupB
0.924471,0.933437,0.418786,groupB
0.058082,0.56027,0.612751,groupA
0.078541,0.833458,0.248134,groupB
0.178023,0.11571,0.972189,groupA
0.515575,0.693807,0.600878,groupB
0.702055,0.656893,0.838945,groupB
0.957188,0.100713,0.214911,groupB
0.452812,0.727575,0.799386,groupB
0.939101,0.830201,0.186022,groupB
0.829205,0.766207,0.658909,groupB
0.790195,0.0673,0.700202,groupB
0.837157,0.581663,0.758915,groupB
0.204368,0.272738,0.214886,groupA
0.618973,0.115644,0.385174,groupA
0.939492,0.531575,0.431614,groupB
0.559693,0.402996,0.407639,groupB
0.692215,0.742225,0.536068,groupB
0.357378,0.420169,0.902184,groupA
0.017362,0.421969,0.056588,groupA
0.734429,0.94153,0.328483,groupB
0.34373,0.813016,0.744655,groupB
0.597663,0.486847,0.809028,groupB
0.310645,0.811067,0.97087,groupB
0.000028,0.551062,0.104726,groupA
0.045903,0.33534,0.287935,groupA
0.566102,0.539888,0.320098,groupB
0.777918,0.044878,0.839067,groupB
0.673795,0.106114,0.519517,groupA
0.132425,0.928126,0.459677,groupB
0.140998,0.543759,0.907254,groupA
0.032701,0.456246,0.480208,groupA
0.893435,0.375164,0.389532,groupB
0.162949,0.167363,0.062501,groupA
0.861151,0.332756,0.668192,groupB
0.163337,0.840233,0.571263,groupB
0.643362,0.131608,0.506213,groupA
0.652142,0.13545,0.841961,groupA
0.199597,0.963608,0.303262,groupB
0.574622,0.253598,0.777632,groupB
0.66594,0.107351,0.530188,groupA
0.357762,0.985526,0.935252,groupB
0.345098,0.291921,0.901942,groupA
0.893506,0.971471,0.835777,groupB
0.926491,0.266622,0.078703,groupB
0.25466,0.315093,0.831522,groupA
0.461483,0.028223,0.687577,groupB
0.593946,0.815159,0.544092,groupB
0.457928,0.613933,0.161149,groupB
0.80084,0.218381,0.972636,groupB
0.518118,0.186096,0.561781,groupA
0.462121,0.001426,0.924015,groupA
0.281027,0.824531,0.109272,groupB
0.413251,0.559722,0.652526,groupB
0.388046,0.942549,0.02129,groupB
0.544654,0.076068,0.212516,groupA
0.449843,0.806974,0.065269,groupB
0.815445,0.05352,0.285773,groupB
0.761317,0.058404,0.512183,groupB
0.364113,0.062045,0.171548,groupA
0.677045,0.947708,0.324839,groupB
0.683421,0.264331,0.141702,groupB
0.201365,0.545604,0.918292,groupA
0.119574,0.315766,0.132314,groupA
0.063518,0.24521,0.580076,groupA
0.623856,0.396109,0.992433,groupB
0.2403,0.634651,0.970444,groupB
0.348365,0.627385,0.539453,groupB
0.103129,0.985877,0.605184,groupB
0.271772,0.31929,0.745345,groupA
0.040716,0.027611,0.384472,groupA
0.249776,0.196996,0.669039,groupA
0.813836,0.631947,0.713237,groupB
0.2371,0.383631,0.456557,groupA
0.800669,0.171398,0.398713,groupB
0.063561,0.364446,0.940581,groupA
0.816863,0.45612,0.468039,groupB
0.782362,0.256051,0.311872,groupB
0.612667,0.937075,0.656253,groupB
0.665051,0.455201,0.445986,groupB
0.746253,0.336471,0.541472,groupB
0.738019,0.974208,0.372391,groupB
0.955364,0.749186,0.564409,groupB
0.855684,0.152814,0.218541,groupB
0.1214,0.394521,0.188875,groupA
0.999881,0.149973,0.489522,groupB
0.859126,0.286456,0.028992,groupB
0.771056,0.218953,0.451805,groupB
0.901582,0.580345,0.799574,groupB
0.481596,0.439299,0.671942,groupB
0.186664,0.330495,0.897903,groupA
0.836095,0.701006,0.561562,groupB
0.303813,0.342302,0.132644,groupA
0.07852,0.006161,0.935272,groupA
0.462038,0.929587,0.31782,groupB
0.818083,0.516779,0.22221,groupB
0.096712,0.532771,0.743452,groupA
0.730287,0.376057,0.871667,groupB
0.500547,0.567795,0.197544,groupB
0.668897,0.244073,0.477933,groupB
0.764258,0.239434,0.34873,groupB
0.232175,0.24676,0.662174,groupA
0.390669,0.587357,0.930055,groupB
0.02492,0.313059,0.75978,groupA
0.50372,0.263079,0.391922,groupA
0.952971,0.102129,0.32486,groupB
0.480915,0.346716,0.743333,groupB
0.823101,0.581722,0.2754,groupB
0.606153,0.119235,0.297587,groupA
0.967949,0.777981,0.687558,groupB
0.179023,0.956783,0.466131,groupB
0.478815,0.427112,0.276859,groupB
0.044571,0.28966,0.115396,groupA
0.447906,0.019131,0.918276,groupA
0.995224,0.40282,0.986413,groupB
0.302537,0.206747,0.26635,groupA
0.039428,0.714169,0.738849,groupA
0.070667,0.944638,0.700088,groupB
0.196444,0.227238,0.292641,groupB
0.257816,0.914474,0.240189,groupA
0.500075,0.353616,0.24824,groupB
0.098805,0.71657,0.040525,groupB
0.198898,0.038979,0.184135,groupA
0.101627,0.489665,0.673447,groupA
0.875986,0.89203,0.314929,groupB
0.929408,0.47765,0.739293,groupB
0.842867,0.072833,0.652892,groupB
0.317672,0.937758,0.553783,groupB
0.45359,0.026804,0.953182,groupA
0.941377,0.246564,0.161077,groupB
0.578059,0.009373,0.641969,groupA
0.838835,0.811674,0.429374,groupB
0.166864,0.246076,0.214115,groupA
0.398871,0.306442,0.87315,groupA
0.363228,0.767879,0.597527,groupB
0.247522,0.818686,0.048027,groupA
0.759128,0.838918,0.961561,groupB
0.804769,0.126406,0.082295,groupB
0.45319,0.013766,0.611731,groupA
0.19292,0.191167,0.753336,groupA
0.645694,0.158441,0.487662,groupB
0.211712,0.843433,0.571817,groupB
0.832156,0.502889,0.32652,groupB
0.032048,0.846216,0.739733,groupB
0.133139,0.776413,0.052838,groupB
0.598263,0.218094,0.877564,groupB
0.646392,0.971261,0.378889,groupB
0.908878,0.315169,0.543014,groupB
0.099263,0.247303,0.133284,groupA
0.995537,0.052308,0.906332,groupA
0.809409,0.247728,0.436917,groupB
0.458023,0.51905,0.593577,groupB
0.725368,0.27125,0.219202,groupB
0.837126,0.700725,0.689858,groupB
0.885298,0.308187,0.644164,groupB
0.249652,0.973668,0.248545,groupA
0.090049,0.293984,0.936632,groupA
0.208867,0.285194,0.849779,groupA
0.211801,0.621546,0.068243,groupB
0.773107,0.221916,0.753353,groupB
0.121591,0.150494,0.387819,groupA
0.745589,0.881429,0.951985,groupA
0.983747,0.90875,0.975398,groupB
0.850795,0.702377,0.9879,groupB
0.598918,0.522993,0.284959,groupB
0.787523,0.512651,0.827958,groupB
0.083828,0.189085,0.028562,groupA
0.643438,0.874536,0.412192,groupB
0.174925,0.47049,0.34515,groupA
0.736494,0.59286,0.189291,groupB
0.898239,0.127198,0.868027,groupB
0.980732,0.962598,0.227429,groupB
0.147011,0.480735,0.737325,groupA
0.988054,0.185071,0.251847,groupB
0.181227,0.40438,0.667734,groupA
0.36344,0.851251,0.666827,groupB
0.346771,0.702562,0.12009,groupB
0.247595,0.394173,0.390039,groupA
0.412727,0.365489,0.808624,groupA
0.228162,0.429014,0.384579,groupA
0.788248,0.724755,0.042721,groupB
0.831832,0.539635,0.071339,groupB
0.60701,0.066411,0.54375,groupA
0.647426,0.447837,0.840181,groupB
0.869973,0.374708,0.541985,groupB
0.814379,0.731233,0.965521,groupB
0.451431,0.155564,0.686149,groupA
0.621837,0.921186,0.20772,groupB
0.040125,0.093991,0.557168,groupA
0.685421,0.715854,0.41283,groupB
0.158041,0.643891,0.800024,groupB
0.177248,0.366204,0.868802,groupA
0.019237,0.005345,0.99069,groupA
0.87681,0.619055,0.583641,groupB
0.859914,0.478131,0.940023,groupB
0.142555,0.191168,0.761779,groupA
0.342418,0.485475,0.604616,groupB
0.866381,0.560588,0.107453,groupB
0.553421,0.155556,0.636114,groupA
0.394026,0.104426,0.429347,groupB
0.092103,0.990174,0.501987,groupB
0.155193,0.285814,0.63554,groupA
0.929618,0.174405,0.971134,groupB
0.510797,0.183724,0.283124,groupA
0.995747,0.807365,0.273303,groupB
0.734624,0.486898,0.378382,groupB
0.321643,0.473226,0.315876,groupA
0.803447,0.773229,0.527074,groupB
0.36384,0.021981,0.380454,groupA
0.485121,0.561432,0.790924,groupB
0.969124,0.784941,0.574033,groupA
0.023537,0.498637,0.077447,groupA
0.741791,0.12235,0.421964,groupB
0.519647,0.206197,0.135355,groupB
0.824801,0.930841,0.808639,groupB
0.316075,0.711169,0.285145,groupB
0.285852,0.638186,0.30445,groupB
0.77621,0.608041,0.014273,groupB
0.847392,0.963583,0.4732,groupB
0.075792,0.62624,0.007595,groupA
0.197587,0.927507,0.301819,groupB
0.142461,0.576232,0.225873,groupA
0.690734,0.991321,0.406779,groupB
0.863228,0.344495,0.660027,groupB
0.544733,0.591858,0.586005,groupA
0.252957,0.872277,0.546838,groupB
0.650342,0.779183,0.465288,groupB
0.830032,0.07995,0.96549,groupB
0.252046,0.04471,0.17401,groupA
0.518922,0.197922,0.608586,groupA
0.813033,0.428089,0.504639,groupB
0.717249,0.024865,0.760791,groupA
0.291841,0.949715,0.76743,groupB
0.347292,0.888829,0.711187,groupB
0.401462,0.719532,0.182445,groupB
0.29556,0.825315,0.033736,groupB
0.272288,0.721779,0.618568,groupB
0.277098,0.756379,0.752944,groupA
0.059033,0.031134,0.156243,groupA
0.603215,0.089089,0.374688,groupA
0.889736,0.107323,0.101741,groupB
0.543177,0.786113,0.96877,groupB
0.200576,0.062298,0.097718,groupA
0.846265,0.396868,0.827093,groupB
0.550457,0.253458,0.892828,groupB
0.486896,0.427527,0.624058,groupB
0.902277,0.242507,0.060183,groupA
0.813845,0.111564,0.191598,groupA
0.900944,0.305076,0.671668,groupB
0.123538,0.032016,0.448007,groupA
0.131925,0.470281,0.093765,groupA
0.939743,0.809212,0.751083,groupB
0.848027,0.749043,0.702203,groupB
0.883136,0.97362,0.386162,groupB
0.363583,0.365872,0.239806,groupA
0.135,0.266859,0.080873,groupB
0.769149,0.70526,0.952955,groupB
0.137442,0.116089,0.171709,groupA
0.88356,0.202608,0.71052,groupB
0.506353,0.794355,0.640085,groupA
0.165551,0.568902,0.094262,groupA
0.166631,0.412852,0.451453,groupB
0.909279,0.077624,0.904275,groupB
0.452477,0.884347,0.603458,groupB
0.70927,0.670074,0.525276,groupB
0.99238,0.488994,0.438296,groupB
0.20448,0.216528,0.074388,groupA
0.148237,0.052124,0.420503,groupA
0.979951,0.455919,0.879969,groupB
0.288762,0.388643,0.712841,groupA
0.309406,0.893541,0.784642,groupB
0.442407,0.660957,0.739326,groupB
0.73475,0.546212,0.371029,groupB
0.882479,0.176759,0.258918,groupB
0.104815,0.654361,0.494336,groupA
0.930682,0.064749,0.105392,groupB
0.148897,0.473616,0.021281,groupA
0.164646,0.563286,0.729958,groupA
0.911267,0.014942,0.643293,groupB
0.749688,0.601257,0.577782,groupB
0.504942,0.025452,0.786383,groupA
0.787879,0.049368,0.417191,groupA
0.075276,0.780551,0.782991,groupB
0.158242,0.614926,0.55131,groupA
0.485064,0.550528,0.806415,groupA
0.019832,0.537716,0.287084,groupA
0.325348,0.595366,0.650949,groupB
0.527375,0.573552,0.452516,groupB
0.774231,0.007636,0.355834,groupA
0.023053,0.755404,0.601343,groupA
0.569363,0.343588,0.533061,groupB
0.107783,0.453124,0.002985,groupA
0.646325,0.707212,0.353436,groupB
0.551916,0.938252,0.109784,groupB
0.160515,0.921421,0.917541,groupB
0.149442,0.412965,0.708138,groupA
0.666697,0.841494,0.712099,groupB
0.274755,0.836313,0.162336,groupB
0.550177,0.592485,0.839362,groupB
0.23705,0.583478,0.516028,groupB
0.479548,0.914729,0.055842,groupB
0.285321,0.421935,0.613901,groupA
0.17481,0.309763,0.647004,groupA
0.31583,0.759768,0.957498,groupB
0.786698,0.863654,0.916082,groupB
0.749888,0.503637,0.372065,groupB
0.057827,0.775884,0.314134,groupB
0.905726,0.379987,0.877743,groupA
0.286932,0.999269,0.989535,groupB
0.912713,0.432541,0.366389,groupB
0.03498,0.662571,0.164856,groupA
0.645056,0.29889,0.330796,groupA
0.305031,0.294013,0.25193,groupB
0.454017,0.999691,0.595413,groupB
0.499942,0.895603,0.694514,groupB
0.129856,0.208793,0.650142,groupA
0.661409,0.067084,0.058879,groupA
0.049404,0.584623,0.462242,groupA
0.795908,0.614671,0.43894,groupB
0.194385,0.764118,0.827949,groupB
0.634639,0.775741,0.032107,groupB
0.738708,0.370348,0.550025,groupB
0.708778,0.77071,0.882685,groupA
0.345712,0.410801,0.426461,groupA
0.557885,0.577715,0.758093,groupB
0.681137,0.57247,0.263559,groupB
0.223911,0.040325,0.679872,groupA
0.160925,0.982923,0.46374,groupB
0.126416,0.174267,0.653322,groupA
0.092771,0.855809,0.803885,groupB
0.743397,0.099399,0.899664,groupB
0.580781,0.399613,0.332047,groupB
0.131613,0.438657,0.863257,groupA
0.654961,0.484096,0.910704,groupA
0.194984,0.361613,0.167675,groupB
0.299047,0.375023,0.445565,groupA
0.377846,0.670095,0.634043,groupB
0.708965,0.946294,0.857561,groupB
0.942975,0.179222,0.962827,groupB
0.82266,0.247732,0.207779,groupB
0.582564,0.339273,0.16156,groupB
0.855169,0.355251,0.694122,groupB
0.598003,0.622117,0.603776,groupA
0.341024,0.667598,0.13693,groupB
0.250793,0.688876,0.697123,groupB
0.630771,0.467897,0.573408,groupB
0.859907,0.262933,0.723684,groupB
0.735707,0.470359,0.789931,groupB
0.796668,0.971729,0.449744,groupB
0.212997,0.721414,0.776961,groupB
0.468193,0.654877,0.034272,groupB
0.927061,0.161839,0.048233,groupB
0.544749,0.823803,0.13681,groupB
0.278643,0.842031,0.347167,groupB
0.417088,0.189976,0.62124,groupB
0.205122,0.772197,0.54478,groupB
0.970576,0.818194,0.509278,groupB
0.427925,0.816825,0.874355,groupB
0.463089,0.87968,0.733185,groupB
0.239393,0.677791,0.548306,groupB
0.463042,0.600939,0.731692,groupB
0.865544,0.914463,0.270228,groupB
0.943212,0.93676,0.31845,groupB
0.48574,0.297243,0.630907,groupA
0.645227,0.805249,0.58395,groupB
0.22343,0.930898,0.334413,groupB
0.274631,0.317559,0.365626,groupA
0.692891,0.30916,0.414171,groupB
0.546576,0.73533,0.327294,groupB
0.643058,0.47069,0.602254,groupB
0.643143,0.078006,0.296485,groupA
0.999295,0.414603,0.742442,groupB
0.657112,0.340357,0.044706,groupB
0.126317,0.260061,0.62038,groupA
0.146722,0.306398,0.283215,groupA
0.659438,0.352089,0.728108,groupB
0.628824,0.411267,0.922767,groupB
0.068975,0.740891,0.163551,groupB
0.558128,0.845685,0.880951,groupB
0.059682,0.284299,0.339529,groupA
0.44239,0.057493,0.43329,groupA
0.141389,0.392621,0.467561,groupA
0.336022,0.138956,0.922096,groupA
0.299661,0.213455,0.990299,groupA
0.589979,0.10332,0.644319,groupA
0.854595,0.855761,0.766058,groupB
0.160344,0.503597,0.268592,groupA
0.009584,0.379913,0.990802,groupA
0.90006,0.000064,0.923247,groupB
0.296567,0.328699,0.983403,groupA
0.116727,0.430184,0.992698,groupA
0.137574,0.773352,0.646118,groupB
0.255227,0.528254,0.387486,groupA
0.437428,0.341475,0.527802,groupA
0.411984,0.142196,0.511226,groupA
0.424206,0.791843,0.240797,groupB
0.63398,0.967952,0.43099,groupB
0.854485,0.67542,0.668684,groupB
0.786575,0.444919,0.458886,groupB
0.046804,0.557028,0.523765,groupA
0.693382,0.487895,0.146013,groupB
0.731132,0.335244,0.864594,groupB
0.396486,0.715131,0.893162,groupB
0.180556,0.504773,0.57459,groupA
0.852362,0.344899,0.144431,groupB
0.026643,0.358648,0.770986,groupA
0.081019,0.889721,0.207024,groupA
0.81785,0.176852,0.944715,groupB
0.426796,0.626148,0.130711,groupB
0.027484,0.266761,0.114476,groupA
0.502337,0.210758,0.716308,groupA
0.300197,0.929678,0.674297,groupA
0.504121,0.909424,0.116585,groupB
0.28539,0.868176,0.528448,groupB
0.447517,0.784909,0.803145,groupB
0.445282,0.823541,0.505235,groupB
0.662653,0.478032,0.707039,groupB
0.670185,0.284219,0.137663,groupB
0.605035,0.262398,0.173983,groupB
0.552552,0.77486,0.260922,groupB
0.378057,0.90636,0.796253,groupB
0.845546,0.692037,0.732435,groupB
0.767972,0.992925,0.827111,groupB
0.712948,0.127463,0.731446,groupB
0.597183,0.640974,0.951062,groupB
0.580373,0.702937,0.833915,groupB
0.752858,0.253392,0.757932,groupB
0.85419,0.867755,0.375327,groupB
0.879125,0.034003,0.934066,groupB
0.58516,0.209275,0.622536,groupA
0.350592,0.778642,0.957603,groupB
0.561317,0.470656,0.98187,groupB
0.131542,0.440658,0.237964,groupA
0.896207,0.225234,0.343372,groupB
0.515141,0.075387,0.49914,groupA
0.515647,0.779129,0.985647,groupB
0.029673,0.962839,0.214354,groupB
0.588875,0.886396,0.434714,groupB
0.336337,0.425059,0.258811,groupA
0.098479,0.803881,0.115119,groupB
0.967198,0.103043,0.734915,groupB
0.886557,0.619216,0.735714,groupB
0.398996,0.137812,0.294538,groupA
0.372973,0.065977,0.309549,groupB
0.920378,0.562698,0.21727,groupB
0.631353,0.172131,0.946522,groupB
0.084404,0.415131,0.993704,groupA
0.959925,0.224327,0.549344,groupB
0.022376,0.174208,0.971319,groupA
0.918408,0.949205,0.250143,groupB
0.581009,0.013784,0.613294,groupA
0.795014,0.628599,0.209529,groupB
0.355018,0.171544,0.914445,groupA
0.27118,0.003177,0.106982,groupA
0.61437,0.024534,0.75216,groupA
0.036004,0.981067,0.41857,groupB
0.429451,0.755702,0.806946,groupB
0.59356,0.329643,0.629228,groupB
0.63528,0.237807,0.016129,groupB
0.480579,0.076239,0.456475,groupA
0.799538,0.980666,0.844543,groupB
0.796597,0.31487,0.30155,groupB
0.788239,0.347162,0.745006,groupB
0.369036,0.209307,0.5815,groupA
0.032343,0.041799,0.105238,groupA
0.226453,0.516631,0.782301,groupA
